nodenumber,x,y,z,pressure,x-velocity,y-velocity,z-velocity
7156,-4.73E-03,3.33E-12,6.67E-02,5.45E+01,-4.99E-05,-2.28E-02,-9.11E-03
7157,1.93E-02,-8.15E-12,6.67E-02,5.43E+01,-1.62E-02,-9.94E-03,-4.86E-02
7158,-3.44E-03,-1.58E-12,6.67E-02,5.44E+01,-1.17E-04,-1.14E-02,-4.00E-03
7159,7.82E-03,1.80E-11,6.67E-02,5.45E+01,-1.51E-03,-2.17E-02,-2.87E-02
7160,-1.15E-02,1.08E-11,6.67E-02,5.46E+01,4.76E-03,-5.19E-02,-3.04E-02
7161,-1.11E-02,7.06E-12,6.68E-02,5.46E+01,4.40E-03,-5.13E-02,-2.91E-02
7162,-1.62E-02,-1.45E-12,6.68E-02,5.46E+01,1.09E-02,-5.43E-02,-4.94E-02
7163,-8.02E-02,8.13E-12,6.68E-02,5.65E+01,-9.32E-03,-4.00E-02,-2.42E-02
7164,-2.96E-03,-5.03E-12,6.68E-02,5.45E+01,1.78E-04,-5.65E-03,-1.93E-03
7165,-4.40E-03,-6.39E-12,6.68E-02,5.45E+01,-1.11E-04,-2.02E-02,-7.86E-03
7166,9.87E-03,4.28E-12,6.68E-02,5.45E+01,-3.66E-03,-2.28E-02,-3.48E-02
7167,-7.18E-03,1.96E-11,6.68E-02,5.46E+01,1.00E-03,-3.77E-02,-1.73E-02
7168,1.87E-02,-9.10E-12,6.68E-02,5.43E+01,-1.54E-02,-1.11E-02,-4.81E-02
7169,2.48E-03,-5.12E-12,6.68E-02,5.43E+01,0.00E+00,0.00E+00,0.00E+00
7170,-7.70E-03,-1.16E-11,6.68E-02,5.46E+01,1.68E-03,-3.98E-02,-1.88E-02
7171,6.39E-03,-2.33E-12,6.68E-02,5.45E+01,-5.89E-04,-1.92E-02,-2.26E-02
7172,-3.28E-03,7.51E-12,6.69E-02,5.45E+01,-1.15E-05,-9.77E-03,-3.31E-03
7173,5.48E-02,4.23E-11,6.69E-02,5.47E+01,-4.29E-02,5.41E-02,-1.07E-02
7174,-7.69E-02,7.01E-11,6.69E-02,5.65E+01,-1.19E-02,-3.95E-02,-5.35E-02
7175,1.91E-02,4.48E-12,6.69E-02,5.43E+01,-1.60E-02,-1.03E-02,-4.82E-02
7176,4.49E-03,2.86E-12,6.69E-02,5.44E+01,3.94E-05,-1.27E-02,-1.30E-02
7177,4.24E-03,-1.09E-12,6.69E-02,5.44E+01,1.04E-04,-1.16E-02,-1.15E-02
7178,-2.98E-02,6.25E-12,6.69E-02,5.43E+01,2.78E-02,-3.46E-02,-1.45E-01
7179,-2.48E-03,-4.28E-12,6.69E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7180,-3.95E-03,-2.99E-12,6.69E-02,5.45E+01,-1.12E-04,-1.63E-02,-6.00E-03
7181,-1.10E-02,-9.07E-12,6.69E-02,5.46E+01,4.22E-03,-5.08E-02,-2.84E-02
7182,3.36E-03,1.11E-12,6.70E-02,5.44E+01,7.46E-05,-6.55E-03,-6.00E-03
7183,-3.61E-02,5.85E-11,6.70E-02,5.43E+01,3.02E-02,-2.66E-02,-1.95E-01
7184,3.26E-03,-7.68E-13,6.70E-02,5.44E+01,9.36E-06,-5.83E-03,-5.31E-03
7185,-2.58E-02,8.30E-11,6.70E-02,5.44E+01,2.37E-02,-4.03E-02,-1.09E-01
7186,3.31E-03,-1.84E-12,6.70E-02,5.44E+01,5.00E-05,-6.27E-03,-5.70E-03
7187,-1.13E-02,8.40E-13,6.70E-02,5.46E+01,4.28E-03,-5.15E-02,-2.92E-02
7188,3.46E-03,-7.10E-14,6.70E-02,5.44E+01,7.70E-05,-7.13E-03,-6.62E-03
7189,3.34E-03,-6.43E-14,6.70E-02,5.44E+01,7.42E-05,-6.43E-03,-5.86E-03
7190,3.27E-03,1.70E-12,6.70E-02,5.44E+01,9.51E-06,-5.93E-03,-5.40E-03
7191,3.32E-03,1.40E-12,6.70E-02,5.44E+01,5.83E-05,-6.34E-03,-5.76E-03
7192,-1.04E-02,4.15E-12,6.71E-02,5.46E+01,3.66E-03,-4.95E-02,-2.66E-02
7193,4.21E-03,1.17E-12,6.71E-02,5.44E+01,1.21E-04,-1.15E-02,-1.14E-02
7194,9.43E-02,-3.66E-11,6.71E-02,5.57E+01,-2.13E-03,9.58E-03,1.04E-02
7195,2.23E-02,-5.32E-11,6.71E-02,5.43E+01,-2.02E-02,-2.80E-03,-4.93E-02
7196,4.38E-03,-2.23E-13,6.71E-02,5.44E+01,4.54E-05,-1.23E-02,-1.23E-02
7197,6.28E-03,4.23E-12,6.71E-02,5.45E+01,-6.12E-04,-1.89E-02,-2.18E-02
7198,9.34E-02,-7.62E-12,6.71E-02,5.57E+01,-2.73E-03,1.11E-02,1.19E-02
7199,6.49E-03,-2.47E-12,6.72E-02,5.45E+01,-6.84E-04,-1.95E-02,-2.28E-02
7200,-2.74E-03,3.64E-12,6.72E-02,5.45E+01,2.09E-04,-3.16E-03,-1.02E-03
7201,9.08E-03,-3.10E-11,6.72E-02,5.45E+01,-2.87E-03,-2.29E-02,-3.23E-02
7202,1.89E-02,-9.09E-12,6.72E-02,5.44E+01,-1.57E-02,-1.10E-02,-4.74E-02
7203,6.43E-03,3.30E-13,6.72E-02,5.45E+01,-6.71E-04,-1.94E-02,-2.25E-02
7204,2.47E-03,-1.12E-11,6.72E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7205,6.34E-03,5.53E-12,6.72E-02,5.45E+01,-6.49E-04,-1.91E-02,-2.20E-02
7206,6.50E-03,-2.12E-13,6.72E-02,5.45E+01,-7.04E-04,-1.95E-02,-2.27E-02
7207,-3.69E-03,3.69E-13,6.73E-02,5.46E+01,7.62E-05,-1.37E-02,-4.89E-03
7208,-9.08E-03,-9.25E-12,6.73E-02,5.46E+01,2.11E-03,-4.55E-02,-2.22E-02
7209,6.40E-03,9.39E-13,6.73E-02,5.45E+01,-6.74E-04,-1.93E-02,-2.22E-02
7210,-1.77E-02,9.68E-12,6.73E-02,5.46E+01,1.24E-02,-5.35E-02,-5.51E-02
7211,9.69E-02,8.66E-11,6.73E-02,5.57E+01,-7.29E-04,5.03E-03,5.66E-03
7212,-4.43E-03,2.76E-12,6.73E-02,5.45E+01,-8.78E-05,-2.02E-02,-7.63E-03
7213,-8.71E-02,1.47E-10,6.73E-02,5.65E+01,-3.88E-03,-3.47E-02,1.38E-02
7214,-6.43E-02,-9.18E-12,6.73E-02,5.61E+01,-1.42E-02,-3.06E-02,-1.74E-01
7215,-1.35E-02,-1.91E-12,6.74E-02,5.46E+01,6.79E-03,-5.48E-02,-3.62E-02
7216,1.27E-02,1.56E-11,6.74E-02,5.45E+01,-7.00E-03,-2.16E-02,-4.01E-02
7217,5.11E-03,-1.16E-11,6.74E-02,5.45E+01,-1.08E-04,-1.54E-02,-1.61E-02
7218,-6.88E-03,8.15E-12,6.74E-02,5.46E+01,5.00E-04,-3.62E-02,-1.58E-02
7219,-5.32E-03,6.17E-12,6.74E-02,5.46E+01,-1.66E-04,-2.68E-02,-1.09E-02
7220,9.15E-02,7.18E-12,6.74E-02,5.57E+01,-4.49E-03,1.42E-02,1.40E-02
7221,-4.04E-03,-6.14E-14,6.74E-02,5.45E+01,-1.61E-04,-1.72E-02,-6.18E-03
7222,4.52E-02,-6.63E-11,6.74E-02,5.44E+01,-4.30E-02,4.47E-02,-2.89E-02
7223,-7.47E-03,1.11E-11,6.74E-02,5.46E+01,9.66E-04,-3.90E-02,-1.74E-02
7224,4.08E-03,5.10E-12,6.75E-02,5.44E+01,8.93E-05,-1.08E-02,-1.03E-02
7225,-9.72E-02,-1.16E-10,6.75E-02,5.66E+01,-6.03E-04,-8.11E-03,9.24E-03
7226,3.97E-02,3.51E-11,6.75E-02,5.43E+01,-3.95E-02,3.53E-02,-3.75E-02
7227,-3.09E-03,-8.15E-12,6.75E-02,5.44E+01,-5.81E-05,-7.88E-03,-2.54E-03
7228,2.77E-03,-3.83E-12,6.75E-02,5.44E+01,-2.45E-04,-2.39E-03,-2.11E-03
7229,-2.17E-02,5.24E-12,6.75E-02,5.45E+01,1.78E-02,-4.75E-02,-7.83E-02
7230,-4.07E-02,3.49E-11,6.76E-02,5.46E+01,2.70E-02,-2.32E-02,-2.40E-01
7231,-3.42E-03,4.91E-12,6.76E-02,5.44E+01,-2.55E-04,-1.11E-02,-3.73E-03
7232,3.12E-03,-5.07E-13,6.76E-02,5.44E+01,1.18E-04,-5.14E-03,-4.49E-03
7233,-2.47E-03,7.67E-12,6.76E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7234,8.82E-02,-3.56E-11,6.76E-02,5.58E+01,-7.44E-03,2.01E-02,1.82E-02
7235,-6.21E-03,-1.59E-11,6.77E-02,5.45E+01,2.07E-04,-3.24E-02,-1.34E-02
7236,-9.22E-03,-2.48E-11,6.77E-02,5.46E+01,2.06E-03,-4.59E-02,-2.20E-02
7237,-2.75E-03,8.06E-12,6.77E-02,5.44E+01,2.18E-04,-3.30E-03,-1.06E-03
7238,-3.07E-03,1.43E-12,6.77E-02,5.44E+01,-5.71E-05,-7.66E-03,-2.45E-03
7239,-8.32E-02,-1.11E-10,6.78E-02,5.64E+01,-7.40E-03,-3.78E-02,-8.96E-03
7240,-5.08E-02,3.97E-11,6.78E-02,5.52E+01,7.42E-03,-2.38E-02,-2.65E-01
7241,-4.88E-03,2.62E-11,6.78E-02,5.45E+01,-1.88E-04,-2.38E-02,-9.17E-03
7242,-8.62E-03,-2.63E-12,6.78E-02,5.46E+01,1.34E-03,-4.37E-02,-2.02E-02
7243,-2.48E-03,-1.03E-11,6.79E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7244,-4.28E-03,1.38E-11,6.79E-02,5.46E+01,-2.80E-04,-1.90E-02,-6.92E-03
7245,8.68E-02,3.10E-12,6.79E-02,5.58E+01,-8.87E-03,2.26E-02,1.89E-02
7246,3.71E-03,-1.68E-12,6.79E-02,5.45E+01,-5.95E-06,-8.80E-03,-8.00E-03
7247,-5.81E-02,-6.24E-11,6.79E-02,5.58E+01,-5.93E-03,-2.67E-02,-2.22E-01
7248,3.92E-03,-1.62E-12,6.79E-02,5.45E+01,9.81E-05,-9.99E-03,-9.25E-03
7249,-1.33E-02,2.83E-11,6.79E-02,5.46E+01,6.13E-03,-5.43E-02,-3.45E-02
7250,3.45E-02,-7.84E-11,6.79E-02,5.42E+01,-3.60E-02,2.52E-02,-4.32E-02
7251,-3.81E-03,2.13E-12,6.79E-02,5.44E+01,-2.00E-04,-1.50E-02,-5.13E-03
7252,2.49E-03,2.02E-12,6.80E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7253,-4.38E-02,5.67E-11,6.80E-02,5.46E+01,2.32E-02,-2.35E-02,-2.61E-01
7254,5.03E-03,1.13E-11,6.80E-02,5.45E+01,-1.38E-04,-1.52E-02,-1.54E-02
7255,3.05E-03,5.60E-13,6.80E-02,5.45E+01,4.41E-05,-4.63E-03,-3.89E-03
7256,8.17E-02,-2.85E-11,6.80E-02,5.57E+01,-1.48E-02,3.08E-02,2.14E-02
7257,3.83E-03,-1.22E-11,6.80E-02,5.45E+01,8.21E-05,-9.59E-03,-8.73E-03
7258,4.17E-03,3.67E-12,6.80E-02,5.45E+01,3.96E-05,-1.11E-02,-1.05E-02
7259,3.55E-03,2.82E-12,6.81E-02,5.45E+01,-3.60E-05,-7.78E-03,-6.94E-03
7260,-6.79E-03,1.40E-11,6.81E-02,5.46E+01,1.18E-04,-3.55E-02,-1.47E-02
7261,2.49E-03,4.21E-12,6.81E-02,5.45E+01,0.00E+00,0.00E+00,0.00E+00
7262,2.11E-02,-5.92E-11,6.81E-02,5.44E+01,-1.92E-02,-6.09E-03,-4.68E-02
7263,-3.46E-03,-6.57E-12,6.81E-02,5.45E+01,4.11E-05,-1.17E-02,-3.88E-03
7264,-1.11E-02,7.69E-12,6.81E-02,5.46E+01,3.40E-03,-5.11E-02,-2.69E-02
7265,7.66E-02,-1.02E-11,6.81E-02,5.56E+01,-2.17E-02,3.90E-02,2.06E-02
7266,2.63E-03,1.16E-12,6.81E-02,5.44E+01,1.21E-04,-1.10E-03,-8.81E-04
7267,-1.41E-02,1.12E-13,6.81E-02,5.46E+01,6.68E-03,-5.45E-02,-3.71E-02
7268,-3.05E-03,-4.66E-14,6.82E-02,5.44E+01,-2.70E-05,-7.28E-03,-2.20E-03
7269,9.99E-03,-3.91E-13,6.82E-02,5.46E+01,-4.03E-03,-2.33E-02,-3.31E-02
7270,5.38E-03,1.25E-11,6.82E-02,5.45E+01,-2.85E-04,-1.65E-02,-1.68E-02
7271,2.49E-03,-4.12E-12,6.82E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7272,1.48E-02,2.16E-11,6.82E-02,5.45E+01,-1.02E-02,-1.89E-02,-4.15E-02
7273,8.35E-03,3.05E-12,6.83E-02,5.46E+01,-2.30E-03,-2.27E-02,-2.84E-02
7274,1.01E-02,-1.55E-12,6.83E-02,5.46E+01,-4.19E-03,-2.33E-02,-3.34E-02
7275,-2.31E-02,7.41E-11,6.83E-02,5.44E+01,1.91E-02,-4.45E-02,-8.71E-02
7276,-7.46E-03,-2.49E-11,6.83E-02,5.46E+01,5.75E-04,-3.87E-02,-1.64E-02
7277,3.80E-03,-1.38E-12,6.83E-02,5.45E+01,5.51E-05,-9.40E-03,-8.36E-03
7278,1.01E-02,3.24E-13,6.83E-02,5.46E+01,-4.16E-03,-2.33E-02,-3.31E-02
7279,1.21E-02,1.34E-11,6.83E-02,5.45E+01,-6.70E-03,-2.22E-02,-3.73E-02
7280,4.88E-03,-1.35E-11,6.84E-02,5.45E+01,-1.27E-04,-1.46E-02,-1.43E-02
7281,1.02E-02,-5.52E-12,6.84E-02,5.46E+01,-4.26E-03,-2.33E-02,-3.34E-02
7282,8.15E-03,1.23E-11,6.84E-02,5.46E+01,-2.19E-03,-2.25E-02,-2.76E-02
7283,-3.12E-02,-2.47E-11,6.84E-02,5.42E+01,2.85E-02,-3.10E-02,-1.57E-01
7284,-3.66E-03,5.89E-12,6.84E-02,5.45E+01,-1.98E-04,-1.37E-02,-4.46E-03
7285,3.08E-03,1.07E-12,6.84E-02,5.45E+01,3.76E-05,-4.82E-03,-3.95E-03
7286,1.56E-02,-6.82E-12,6.84E-02,5.45E+01,-1.17E-02,-1.76E-02,-4.21E-02
7287,-6.16E-02,-3.20E-12,6.85E-02,5.59E+01,-1.23E-02,-2.80E-02,-1.97E-01
7288,7.18E-02,2.39E-11,6.85E-02,5.55E+01,-2.69E-02,4.48E-02,1.66E-02
7289,-3.31E-03,-1.95E-12,6.85E-02,5.45E+01,4.22E-05,-9.95E-03,-3.14E-03
7290,8.30E-03,6.81E-12,6.85E-02,5.46E+01,-2.30E-03,-2.26E-02,-2.80E-02
7291,-5.61E-03,3.64E-12,6.85E-02,5.45E+01,-3.54E-04,-2.88E-02,-1.09E-02
7292,-2.54E-03,-1.19E-12,6.85E-02,5.43E+01,3.63E-05,-5.50E-04,-1.77E-04
7293,-2.50E-03,-1.55E-12,6.86E-02,5.43E+01,0.00E+00,0.00E+00,0.00E+00
7294,1.00E-01,-7.04E-13,6.86E-02,5.57E+01,0.00E+00,0.00E+00,0.00E+00
7295,8.09E-03,-4.31E-12,6.86E-02,5.46E+01,-2.20E-03,-2.25E-02,-2.72E-02
7296,-2.52E-03,8.18E-13,6.86E-02,5.43E+01,3.82E-05,-2.59E-04,-8.34E-05
7297,-2.50E-03,7.43E-13,6.86E-02,5.43E+01,0.00E+00,0.00E+00,0.00E+00
7298,-4.19E-03,2.61E-12,6.86E-02,5.44E+01,-3.19E-04,-1.84E-02,-6.09E-03
7299,6.77E-03,4.60E-12,6.86E-02,5.46E+01,-1.02E-03,-2.03E-02,-2.26E-02
7300,2.80E-03,2.48E-12,6.86E-02,5.45E+01,-2.08E-04,-2.55E-03,-2.12E-03
7301,9.92E-03,7.39E-12,6.86E-02,5.46E+01,-4.07E-03,-2.34E-02,-3.23E-02
7302,-5.33E-02,2.42E-11,6.86E-02,5.53E+01,1.65E-03,-2.44E-02,-2.58E-01
7303,-2.50E-03,-1.29E-12,6.86E-02,5.43E+01,0.00E+00,0.00E+00,0.00E+00
7304,3.45E-03,3.93E-12,6.87E-02,5.45E+01,1.44E-04,-7.26E-03,-6.12E-03
7305,-4.47E-03,3.93E-12,6.87E-02,5.45E+01,-3.75E-04,-2.07E-02,-7.02E-03
7306,6.32E-03,-1.12E-11,6.87E-02,5.46E+01,-8.58E-04,-1.94E-02,-2.06E-02
7307,3.08E-02,-1.23E-10,6.87E-02,5.43E+01,-3.17E-02,1.65E-02,-4.47E-02
7308,-3.00E-03,-1.11E-11,6.87E-02,5.44E+01,-3.06E-05,-6.84E-03,-2.02E-03
7309,1.37E-02,5.74E-12,6.87E-02,5.45E+01,-8.72E-03,-2.04E-02,-3.90E-02
7310,2.50E-02,2.31E-11,6.87E-02,5.43E+01,-2.48E-02,2.57E-03,-4.62E-02
7311,-1.54E-02,-3.05E-11,6.87E-02,5.46E+01,7.93E-03,-5.42E-02,-4.13E-02
7312,3.97E-03,-6.07E-12,6.87E-02,5.45E+01,-4.00E-05,-1.03E-02,-9.17E-03
7313,1.23E-02,1.37E-11,6.88E-02,5.46E+01,-7.04E-03,-2.21E-02,-3.70E-02
7314,9.98E-02,3.78E-13,6.88E-02,5.57E+01,-6.90E-05,4.01E-04,4.51E-04
7315,3.73E-03,9.60E-12,6.88E-02,5.45E+01,7.03E-05,-9.14E-03,-7.92E-03
7316,-1.19E-02,7.11E-12,6.88E-02,5.46E+01,3.90E-03,-5.21E-02,-2.84E-02
7317,-5.24E-03,-1.63E-11,6.88E-02,5.45E+01,-3.68E-04,-2.62E-02,-9.45E-03
7318,-4.29E-03,5.88E-13,6.88E-02,5.44E+01,-3.63E-04,-1.93E-02,-6.36E-03
7319,-6.14E-03,2.27E-11,6.88E-02,5.46E+01,-4.19E-04,-3.17E-02,-1.22E-02
7320,8.37E-03,-4.65E-12,6.88E-02,5.46E+01,-2.46E-03,-2.28E-02,-2.77E-02
7321,-3.24E-03,-7.76E-12,6.88E-02,5.45E+01,6.29E-05,-9.21E-03,-2.83E-03
7322,-1.63E-02,-3.50E-12,6.88E-02,5.46E+01,9.37E-03,-5.36E-02,-4.51E-02
7323,4.56E-03,3.11E-12,6.89E-02,5.45E+01,-5.85E-05,-1.34E-02,-1.24E-02
7324,2.49E-03,-4.49E-12,6.89E-02,5.45E+01,0.00E+00,0.00E+00,0.00E+00
7325,-4.52E-03,-1.54E-12,6.89E-02,5.45E+01,-4.30E-04,-2.10E-02,-7.01E-03
7326,8.78E-02,1.58E-11,6.89E-02,5.58E+01,-7.62E-03,2.00E-02,1.75E-02
7327,3.70E-02,-1.05E-11,6.89E-02,5.43E+01,-3.83E-02,2.91E-02,-3.94E-02
7328,-2.18E-02,-5.81E-12,6.89E-02,5.44E+01,1.68E-02,-4.67E-02,-7.68E-02
7329,-2.78E-03,-4.60E-12,6.90E-02,5.43E+01,-3.42E-04,-3.99E-03,-1.12E-03
7330,8.93E-02,5.54E-11,6.90E-02,5.58E+01,-6.34E-03,1.74E-02,1.59E-02
7331,1.00E-01,-1.90E-12,6.90E-02,5.57E+01,0.00E+00,0.00E+00,0.00E+00
7332,-3.70E-03,-7.27E-12,6.90E-02,5.45E+01,-2.66E-04,-1.41E-02,-4.53E-03
7333,6.70E-03,-7.52E-12,6.90E-02,5.46E+01,-1.10E-03,-2.03E-02,-2.19E-02
7334,-9.40E-02,-1.75E-10,6.90E-02,5.64E+01,-3.43E-04,-1.82E-02,1.92E-02
7335,-9.00E-02,1.16E-10,6.91E-02,5.64E+01,-1.82E-03,-2.90E-02,1.51E-02
7336,-5.67E-03,-2.74E-12,6.91E-02,5.45E+01,-5.35E-04,-2.90E-02,-1.06E-02
7337,-8.44E-03,-1.02E-11,6.91E-02,5.46E+01,5.27E-04,-4.28E-02,-1.79E-02
7338,3.75E-03,-8.30E-12,6.91E-02,5.45E+01,4.23E-05,-9.21E-03,-7.75E-03
7339,2.48E-03,-5.85E-12,6.91E-02,5.45E+01,0.00E+00,0.00E+00,0.00E+00
7340,5.36E-03,-2.52E-12,6.92E-02,5.46E+01,-3.93E-04,-1.66E-02,-1.59E-02
7341,-6.97E-03,1.61E-11,6.92E-02,5.46E+01,-2.18E-04,-3.64E-02,-1.41E-02
7342,9.34E-02,3.55E-11,6.92E-02,5.57E+01,-2.50E-03,1.03E-02,1.07E-02
7343,6.40E-02,5.98E-12,6.92E-02,5.52E+01,-3.61E-02,4.97E-02,6.80E-03
7344,-1.12E-02,-1.30E-11,6.92E-02,5.46E+01,2.77E-03,-5.09E-02,-2.54E-02
7345,-1.10E-02,5.45E-12,6.92E-02,5.46E+01,2.37E-03,-5.03E-02,-2.46E-02
7346,1.47E-02,6.76E-12,6.92E-02,5.45E+01,-1.04E-02,-1.91E-02,-3.96E-02
7347,1.26E-02,2.13E-11,6.92E-02,5.46E+01,-7.45E-03,-2.19E-02,-3.66E-02
7348,-8.80E-03,-6.07E-12,6.93E-02,5.46E+01,8.56E-04,-4.40E-02,-1.87E-02
7349,-2.47E-03,-1.19E-12,6.93E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7350,-7.94E-02,-1.17E-11,6.93E-02,5.62E+01,-8.52E-03,-3.89E-02,-2.95E-02
7351,1.64E-02,-6.37E-12,6.93E-02,5.45E+01,-1.30E-02,-1.65E-02,-4.11E-02
7352,3.03E-03,6.10E-13,6.93E-02,5.45E+01,6.94E-05,-4.46E-03,-3.41E-03
7353,5.71E-03,-5.75E-13,6.93E-02,5.46E+01,-6.03E-04,-1.77E-02,-1.74E-02
7354,3.00E-03,-1.12E-13,6.93E-02,5.45E+01,8.02E-05,-4.24E-03,-3.23E-03
7355,3.03E-03,9.67E-14,6.93E-02,5.45E+01,7.11E-05,-4.44E-03,-3.39E-03
7356,3.02E-03,3.16E-13,6.93E-02,5.45E+01,8.31E-05,-4.39E-03,-3.35E-03
7357,8.61E-02,-1.76E-11,6.93E-02,5.58E+01,-9.24E-03,2.22E-02,1.81E-02
7358,3.04E-03,6.90E-13,6.93E-02,5.45E+01,6.27E-05,-4.57E-03,-3.50E-03
7359,3.02E-03,1.20E-13,6.93E-02,5.45E+01,7.14E-05,-4.44E-03,-3.39E-03
7360,-5.32E-03,-1.71E-11,6.93E-02,5.45E+01,-4.92E-04,-2.68E-02,-9.36E-03
7361,1.55E-02,1.40E-12,6.93E-02,5.45E+01,-1.16E-02,-1.81E-02,-4.03E-02
7362,3.00E-03,4.12E-13,6.94E-02,5.45E+01,7.94E-05,-4.20E-03,-3.20E-03
7363,5.28E-03,-4.23E-12,6.94E-02,5.46E+01,-3.86E-04,-1.63E-02,-1.54E-02
7364,4.02E-03,1.21E-11,6.94E-02,5.45E+01,7.60E-05,-1.06E-02,-9.11E-03
7365,5.45E-03,1.23E-12,6.94E-02,5.46E+01,-4.68E-04,-1.70E-02,-1.62E-02
7366,2.40E-02,6.53E-12,6.94E-02,5.44E+01,-2.33E-02,-1.60E-04,-4.46E-02
7367,-6.62E-03,1.65E-11,6.94E-02,5.45E+01,-3.03E-04,-3.44E-02,-1.28E-02
7368,-1.11E-02,-1.09E-11,6.95E-02,5.46E+01,2.31E-03,-5.05E-02,-2.44E-02
7369,-3.11E-03,-5.97E-13,6.95E-02,5.43E+01,-1.21E-04,-7.90E-03,-2.14E-03
7370,-2.66E-02,2.03E-11,6.95E-02,5.43E+01,2.29E-02,-3.75E-02,-1.11E-01
7371,-7.87E-03,1.62E-13,6.95E-02,5.46E+01,-2.98E-06,-4.01E-02,-1.60E-02
7372,-3.13E-03,-1.19E-13,6.95E-02,5.43E+01,-1.13E-04,-8.10E-03,-2.21E-03
7373,5.39E-03,-2.75E-12,6.95E-02,5.46E+01,-4.33E-04,-1.68E-02,-1.58E-02
7374,-3.09E-03,-2.08E-13,6.95E-02,5.43E+01,-1.50E-04,-7.61E-03,-2.05E-03
7375,-3.11E-03,1.11E-12,6.95E-02,5.43E+01,-1.25E-04,-7.91E-03,-2.15E-03
7376,-3.12E-03,-3.43E-13,6.95E-02,5.43E+01,-1.18E-04,-7.98E-03,-2.17E-03
7377,6.42E-02,1.67E-12,6.95E-02,5.52E+01,-3.57E-02,4.90E-02,7.02E-03
7378,-8.92E-03,-2.26E-11,6.96E-02,5.46E+01,8.11E-04,-4.44E-02,-1.85E-02
7379,5.49E-03,-2.74E-12,6.96E-02,5.46E+01,-5.15E-04,-1.71E-02,-1.62E-02
7380,-8.57E-03,-1.87E-12,6.96E-02,5.46E+01,4.05E-04,-4.32E-02,-1.77E-02
7381,2.63E-02,4.91E-11,6.96E-02,5.44E+01,-2.69E-02,5.07E-03,-4.44E-02
7382,-3.12E-03,6.69E-13,6.96E-02,5.43E+01,-1.22E-04,-7.97E-03,-2.15E-03
7383,3.72E-03,-1.95E-12,6.96E-02,5.46E+01,4.23E-05,-9.10E-03,-7.46E-03
7384,-1.99E-02,1.05E-11,6.96E-02,5.45E+01,1.32E-02,-4.96E-02,-6.36E-02
7385,6.39E-02,4.93E-12,6.96E-02,5.52E+01,-3.59E-02,4.90E-02,6.52E-03
7386,-1.15E-02,4.96E-12,6.96E-02,5.46E+01,2.67E-03,-5.13E-02,-2.53E-02
7387,-6.27E-02,-2.56E-11,6.96E-02,5.58E+01,-1.44E-02,-2.83E-02,-1.91E-01
7388,5.14E-03,-5.47E-13,6.96E-02,5.46E+01,-3.62E-04,-1.58E-02,-1.45E-02
7389,-6.92E-03,8.07E-12,6.97E-02,5.46E+01,-4.72E-04,-3.59E-02,-1.34E-02
7390,-4.77E-03,7.02E-14,6.97E-02,5.45E+01,-6.43E-04,-2.29E-02,-7.51E-03
7391,6.47E-02,-2.09E-13,6.97E-02,5.53E+01,-3.49E-02,4.83E-02,7.53E-03
7392,-1.53E-02,-5.44E-11,6.97E-02,5.46E+01,6.83E-03,-5.41E-02,-3.90E-02
7393,2.48E-03,-4.68E-13,6.98E-02,5.45E+01,0.00E+00,0.00E+00,0.00E+00
7394,-5.61E-03,8.30E-12,6.98E-02,5.45E+01,-6.95E-04,-2.86E-02,-9.74E-03
7395,3.33E-03,-1.60E-11,6.98E-02,5.46E+01,-1.06E-04,-6.51E-03,-5.13E-03
7396,4.07E-03,1.17E-11,6.98E-02,5.46E+01,1.13E-05,-1.10E-02,-9.06E-03
7397,7.38E-02,1.21E-10,6.98E-02,5.56E+01,-2.41E-02,3.96E-02,1.78E-02
7398,6.41E-02,-1.11E-11,6.99E-02,5.52E+01,-3.56E-02,4.85E-02,6.72E-03
7399,7.45E-03,-9.42E-12,6.99E-02,5.46E+01,-1.99E-03,-2.17E-02,-2.36E-02
7400,-3.89E-03,-2.34E-12,6.99E-02,5.44E+01,-3.57E-04,-1.57E-02,-4.52E-03
7401,-1.76E-02,-2.12E-11,6.99E-02,5.45E+01,9.96E-03,-5.23E-02,-4.98E-02
7402,8.98E-03,1.86E-12,6.99E-02,5.46E+01,-3.42E-03,-2.34E-02,-2.81E-02
7403,-2.49E-03,-2.07E-13,6.99E-02,5.44E+01,0.00E+00,0.00E+00,0.00E+00
7404,-3.96E-03,-1.91E-12,6.99E-02,5.44E+01,-3.79E-04,-1.62E-02,-4.71E-03
7405,2.48E-03,-5.16E-12,6.99E-02,5.45E+01,0.00E+00,0.00E+00,0.00E+00
7406,2.68E-03,2.00E-12,6.99E-02,5.45E+01,1.45E-04,-1.61E-03,-1.16E-03
7407,-3.87E-03,1.40E-12,6.99E-02,5.44E+01,-3.73E-04,-1.55E-02,-4.44E-03
7408,-3.91E-03,3.25E-12,7.00E-02,5.44E+01,-3.68E-04,-1.59E-02,-4.55E-03
